articleId,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
-1081723567492738167,-8353590933060505654,8685746777792503843,-4291244850221551577,3564394485543941353,5787934590133549357
-1073835383506921412,-3920984929373505016,7494490104520466117,3294074907209583622,-5997769775112032630,966067567430037498
-1072987232233605661,-5414889822782394955,-5924653357616257702,-5403733687257676872,-7666273193533605701,-9040419159428373932
-1068603220639552685,8074780316213343498,-1463025432902754108,-6644783190271298310,409265364477466508,4918358495761748770
-1060990524105135617,-8068727428160395745,2220561310072186802,5258604889412591249,5250363310227021277,-8123434787655959885
-1055630159212837930,4911701623098526999,8339561640071198727,365571143597993923,5092635400707338872,-7620438371471449873
-1051830303851697653,-5500597021296520708,2573252627510191315,-7004749589391210034,4625350031392752392,8596997246990922861
-1046621686880462790,9220445660318725468,7059601745558171892,657779080033041603,-4187268503708157132,-456574518348806233
-1039912738963181810,-8909927294729358771,-9153494109165200346,8297658253225035519,-799315203186826480,-8189315446782327370
-1033806831489252007,-7492067511846042603,-2855218766021441159,-4084394822880420062,-8689798332822398451,511891900317865118
-1024046541613287684,-1868297195590431285,1266958185239582088,-3810375613673461625,2255603060224026824,5274322067107287523
-1022885988494278200,-5602127731550819348,2607211459879791691,8886002764685330098,-6642751159620064055,-4798431998955209742
-1021685224930603833,-5255285107284514595,231281690254211527,-5082274522455747241,4313871021753084020,-6761163882540291832
-1006791494035379303,3750772607644674028,-8520302351158933500,8298709454703868984,-8939172344092554931,-3820497466351868775
-998818216447049475,-8258529658421542282,1328618437884612347,8342423402350940832,6304895356046683527,5051167660880461112
-993224631915984347,7395435905985567130,-434149774629603391,-5637143900506554933,-9089854794058353436,-9128652074338368262
-986193709330758766,-8992201526199201450,787067277772219433,-1734960446580993454,2495913984359439198,-2375266175756882986
-986027724303592548,3989649621607163677,7631327570702153011,764116021156146784,1118048247334038458,-6858665134018491791
-973131232603202326,-2148899391355011268,-205193648629294862,2871648046424590878,-5193720747719231594,7578709204835512162
-969155230116728853,-2382583983070627054,9136323715291453594,-1291869519847635026,-4187268503708157132,-456574518348806233
-958925381525830552,-9064100704535292718,-3248233692182971167,-4239579488204604851,7434270606888620096,1772786465683785304
-945863510619496974,6565723369088595990,8028897172674067530,-1242702988593021334,-3248233692182971167,-3224698078244963479
-927862226557602150,1061238072586805321,-6859363289291329827,-556674612043273194,5640834597379907148,-3548152957882579401
-912681925384819247,3467834993860080188,-3224698078244963479,8028897172674067530,-1124738136890721085,-3760006690401014603
-908505899495735224,4338940510328721138,-89955207814154444,914293752636521893,5589042240234624581,8265190708606665292
-908052164352446106,-5088157426675091741,409265364477466508,-5255285107284514595,-6463637573325658465,8074780316213343498
-907419983362132448,-7124339858992523617,-4875060556471576861,2372438485070148864,-91139000311163410,-78667914647336721
-906467637324626408,7083316110921342538,123378787151399958,231281690254211527,-7726397374158219907,-9105040345021932755
-894273917655637623,4917926779066818777,3456446200772320915,9168028029170358424,-504935756748713175,-7684863035595645318
-885886002174762919,-6932442635231192683,4788854083489560153,-1181242543195516037,1649752043999819668,-8480712303720557641
-885453047081832598,9004099881383415529,7793363699831164066,3643465492984939400,-5231736210378596444,3149164017776669829
-879594538384021068,123378787151399958,6341647533150019811,-8254222281357012124,1115750778137998115,-5082274522455747241
-873780453963615794,-4386371945374980231,-9157338616628196758,123378787151399958,-5082274522455747241,-3699283667575074041
-862645085190435621,7203367456821804602,5005421293875190218,7036087807129071010,1117455951802655890,-2400879112398974660
-861913102049789637,2262656830196923781,-998818216447049475,8685746777792503843,-3760006690401014603,-6171950598721418038
-860914756454619650,6678691743269420670,8340838192486391835,-6570327055377820618,216869981229779312,-4316394955033262743
-860751600992244121,751528815916485437,123378787151399958,-6859363289291329827,-8968101771604200516,-2587745393898245957
-847494979958007433,215332765550420709,-4562218760600603086,7187598944032799890,-6642751159620064055,8195862936106508846
-844797936291539016,962287586799267519,-277169424764188814,6669026579073415958,5834671664627894569,-7534240757267992657
-825802007843492131,-7009536306337650657,2513724012883866928,-1693609914930807886,-1511619461666295654,2639926854188906104
-823697973575832204,1537717759622831344,1805849336099641652,-9033211547111606164,2271592336048425450,-7777013191403056825
-820343972901090172,-1291869519847635026,-6642751159620064055,1674373276159762025,2607211459879791691,-8467102776052559275
-817129654810180675,-8254222281357012124,231281690254211527,4313871021753084020,4161491675236615151,-3015446245469915661
-816352740763488513,5949788789046720741,7270966256391553686,-498795758651788662,-4977928818612291634,-8388400806941996172
-807868207410889392,638282658987724754,-9128652074338368262,6678691743269420670,-993224631915984347,2220561310072186802
-799315203186826480,-8189315446782327370,-6940659689413147290,3980405883168341377,4657430003888493310,-1302167511807875596
-797853000484445213,-6526049170878205106,1554619040289415222,7734121175534200554,-1565401790888834000,-2323511129839590090
-793729620925729327,-4921088466135297415,4695698299220703541,-14569272361926584,5217724704513784613,2930191803881821526
-790959521412948853,6750029764020453263,123378787151399958,-8968101771604200516,-2323511129839590090,-5082274522455747241
-788035419968530567,4815632823882298534,4313871021753084020,123378787151399958,-6761163882540291832,-5843518165523212471
-782975839522191154,7217636150008996485,-8968101771604200516,-6761163882540291832,-7009536306337650657,8169351562924200055
-776023644693624658,9158289456544908688,-659411840002799494,3845974592165897942,-1878569380455769122,-5756697018315640725
-769212572760644334,3256054536066714292,-4503975842879662368,-3671800260859291252,-4463029741564307314,-3872763991286728274
-759389978085260161,1639450243805666792,2505379943041571189,5227822864949117283,5237574390644778994,-1119244241345534741
-749116597676471759,-3980612444042641628,8115033558441775155,2625883933130361261,-8277924497842156608,7434270606888620096
-746073086109727488,5293701842202310496,7421641564256558176,1981046186743381313,7828019124127586556,3273084325487543386
-742603651309629354,7534917347133949300,2555983212310147009,-4754223659064624252,2607211459879791691,1469580151036142903
-730957269757756529,123378787151399958,-5082274522455747241,-8340365043226490059,4313871021753084020,-2323511129839590090
-724699218170106849,515531013045220470,-8353590933060505654,-2547386150711652030,8637400873589298078,-4291244850221551577
-721732705314803549,123378787151399958,5779887740609126631,2639926854188906104,1115750778137998115,6341647533150019811
-720777800522871309,1220948775534529013,1179017557429431126,-3105075547863520421,2607211459879791691,-4754223659064624252
-713893030279048092,2847365042071859088,-2139739377293212491,-1609424513692297222,6892165923784661946,-8473322535064919980
-703416562539077070,5238119115012015307,4139191914110236238,7255021292858609470,4069333494579100211,-2976309714446243509
-692972306229904743,1266958185239582088,-2273517184910006534,2916072977192006313,-1868297195590431285,6419848550542384295
-686679025328909441,-502840688786875793,-1353560213232970946,-2167839778474325326,-8026099268928087567,6909761382991856804
-668191656681035303,2719909253419802298,-3548152957882579401,1577045425286888616,-170687954910264210,374352050712569304
-667193404227875686,7933360486658437274,8631616594020837056,3972616933829295411,4419562057180692966,7323176445666562417
-662806181534790446,-7484960773951920439,8057379878708189245,719128783277038733,2765063319512128208,-1676378465482420452
-659411840002799494,9158289456544908688,3845974592165897942,-6308850935767965758,-776023644693624658,4312678980890750477
-655909700262679295,-7009536306337650657,484986956330644320,-8968101771604200516,4909630283317268181,-6761163882540291832
-645584250289067285,7915650190943924834,-6765871608738223618,-6308850935767965758,8710192305140953186,2415534163825594672
-637050915727878966,1920899299418335515,-9089854794058353436,-434149774629603391,-1917202688559171732,-1691850508443380568
-635870441391555852,-788035419968530567,1012456848389051365,-4386371945374980231,-5843518165523212471,-3699283667575074041
-634395794651424614,-7002558676365724983,5028081187109329892,5929055844564382383,2727743992157210358,-1804728901674946596
-624901815223005993,7529823674661315431,-7908990633460844158,-6851896696719147400,6535950170823528902,-2797708685347481851
-623310439329591027,6236312923258954569,-6324550271415246022,-1165347641456093580,8659918766210334195,3582716808949240433
-615912190028612956,123378787151399958,6044362651232258738,8355302955998803709,-9105040345021932755,6341647533150019811
-615862350872519037,1012456848389051365,4546206336477094824,-2323511129839590090,123378787151399958,-3387298624573211014
-614408900691920886,2709926970543371965,-3405516291669853723,240943776326872028,4045164454094417310,6369367631770966886
-609005539129550395,-9089854794058353436,-434149774629603391,3609315114795782005,-1917202688559171732,3064370296170038610
-605114438206384896,-4612605965384710183,1805849336099641652,-2487699318115820990,8947914348334479785,-8618420761918493321
-601952361752157430,-5088157426675091741,-5082274522455747241,-7009536306337650657,5831479026588423198,-2323511129839590090
-595851741330881198,-1630229587164086350,6652210819857467321,3575694866055127253,-7130425546996181071,-5014627593450767720
-592655813177747831,5271898714958115766,-3590865837401183812,-5881946480525580860,9124439338148818380,-6400214860728938634
-587747935064273401,8310689940464940949,-5314778455998444995,1106203543388094548,-6215634663594744290,5714874452041944640
-584688562749460923,4313871021753084020,123378787151399958,1115750778137998115,-5702535287667979261,-2323511129839590090
-583471248660258378,-6761163882540291832,4563006651994272837,-7009536306337650657,-5843518165523212471,4807410384082534048
-582471538642477927,-7388035385087807288,2670715450352290324,6384824828701919724,3575694866055127253,7071371416976898441
-569322218183730892,-4485188959476061019,-5968239566051821631,6472331784294749716,2424381466524517235,8428597553954921991
-559964548932224920,-78422372027822130,123378787151399958,-8651474460024926245,4815632823882298534,-5082274522455747241
-556674612043273194,-2587745393898245957,123378787151399958,4815632823882298534,-5082274522455747241,4313871021753084020
-555187669877280641,8433131156569129937,-5570129644089964821,-2860224288374811338,-6466212324513658217,8065912276310959188
-548976469460064550,-1564468014116140117,8259682769688682084,5410293063635507608,6743199836219189414,-8704908797766843570
-548495338204268789,-548495338204268789,8497861351486449784,5962268176939710955,-8277924497842156608,-4524355549457527387
-547324075613341407,-1306208577536428610,-5843518165523212471,1012456848389051365,4396754138692995627,484986956330644320
-541666025693385823,8428597553954921991,18930987176089166,-8618420761918493321,2858969450431709251,-6778286518036232293
-538948733779286129,-5204755921272353160,-1111518890369033396,-7879096649194981370,-89955207814154444,5937899505996968869
-535029905294961110,-1878569380455769122,8049667463017473012,3091351089612339864,5237574390644778994,6999813113145211708
-532999578436827210,524776334673868069,-5253644367331262405,-8473322535064919980,-8085935119790093311,-713893030279048092
-519908173368613957,2220561310072186802,-8068727428160395745,-3745582971859460684,5258604889412591249,638282658987724754
-518690781085251687,5619251370090681244,4877833951599818487,1549650080907932816,-115909536143817330,4195778828921942020
-504935756748713175,6569723785655740276,5232169374213306041,34557439830244258,3687286164936910007,-6016433871633244814
-502840688786875793,1012456848389051365,-1353560213232970946,2215773447123360543,6909761382991856804,-2167839778474325326
-498795758651788662,-816352740763488513,6652210819857467321,-595851741330881198,-1630229587164086350,6384824828701919724
-498521148402713730,7454130161726657097,-7043209138459666190,-4977928818612291634,-5283009029345397378,-4974757204495953627
-486686184692655504,-6792965795755857419,-8641360668993633978,7508152369854945139,-4049108709890217048,-8123488152283046553
-462708537764773317,-8254222281357012124,123378787151399958,-5082274522455747241,1115750778137998115,4815632823882298534
-456574518348806233,-456574518348806233,-8722526817358894474,3035329611795434601,-6324550271415246022,2841458704671711663
-456161980484814803,-1242702988593021334,521382866757596943,5484061377044071389,8416004328454490172,2966083692047828770
-455124319026316634,-5637143900506554933,-993224631915984347,6678691743269420670,7395435905985567130,3564394485543941353
-454649054276160610,-36844712915106340,-6499865726739947794,-7638840925036528150,809601605585939618,-7315032288233856709
-450825503558460924,459008865413659388,-4126288159365354498,-6940923725353716164,1459131257418324496,6754313450809254838
-447851796385928420,4815632823882298534,4313871021753084020,-5843518165523212471,123378787151399958,231281690254211527
-435798809553722526,-8254222281357012124,1115750778137998115,-5082274522455747241,-8968101771604200516,4313871021753084020
-434149774629603391,-9089854794058353436,3609315114795782005,-993224631915984347,3064370296170038610,-7895534832212398576
-427385793606723821,-1024046541613287684,8631616594020837056,3455160158461205368,-7002558676365724983,5929055844564382383
-411378842607264055,3134511142783292503,5429045128339158843,7202701636941380671,6241723672990266258,-5729915270134094048
-401664538366009049,-8311338126170554747,4746056663292225769,1440793148901830221,-5647324599703588252,-6851425181090952724
-398780385766545248,3064370296170038610,-5257244885628286303,-434149774629603391,-9089854794058353436,3779639438468810958
-393060967458342665,-6999747484065183134,1829180586132834070,-8934199835393138432,6162786478796754684,123378787151399958
-389749390447363927,-2220859822082318562,123378787151399958,-6859363289291329827,-5082274522455747241,231281690254211527
-387651900461462767,-7908990633460844158,8835339470389644264,5787934590133549357,7529823674661315431,-8587352636561360574
-377975173223377441,8968837261991914049,-1403735753867098241,6987435400166905688,5111115201913219115,4479576054067772847
-360529647164834348,5779887740609126631,123378787151399958,-5082274522455747241,6341647533150019811,-5037827401452845772
-348408475077850711,2372438485070148864,-5000193502203199335,-3678789633202302491,-6792965795755857419,-2976309714446243509
-340541651592032197,4355464044208438135,3075564241645350154,5266164468981660031,-4201751526335049119,-4336877432539963613
-339230353302835829,3548262914600772288,-8635809464649679621,5779887740609126631,-8968101771604200516,123378787151399958
-330801551666885085,-518690781085251687,5558603035498264655,1549650080907932816,-8159730897893673528,3706563147339457456
-329139582593571060,8386493184609384928,-5843518165523212471,4815632823882298534,123378787151399958,-5082274522455747241
-327208414896292296,6001127456099879458,-8773118241761372618,2607211459879791691,-4754223659064624252,-2855218766021441159
-326357109758599578,-8194774279664546436,4843782008053284888,9113647036759476320,7606744605433799135,-8279505492976427918
-324861070284719256,-6308850935767965758,-844797936291539016,962287586799267519,-7534240757267992657,1184320069221244535
-321691855821364131,-2309481887656981309,-4386371945374980231,-5843518165523212471,123378787151399958,-2167839778474325326
-310216403933861245,-6592496241044177853,8742078838645536785,162771765556771108,-5953227649059336919,7419040071212162906
-307396946333196366,-3410781775610270991,8378863480597222815,6797493571710971497,-9073210245497295284,-3662111110237135231
-306538960798971040,2388097612905924826,-8937070974333045193,2314077149264083254,-2976309714446243509,-2479936301516183562
-292870452169977398,-6778286518036232293,-2554512494756911972,-659411840002799494,4139191914110236238,7255021292858609470
-282629989972409543,-6468782714472551646,2870099478920706993,393734797767236089,-5011709367955107239,5847540986736720765
-277169424764188814,962287586799267519,3017826600888052926,-844797936291539016,-5395935973320542237,-7534240757267992657
-273156842634169039,-7777013191403056825,-4612605965384710183,-1181242543195516037,1805849336099641652,-7905002887579197656
-271938775771328391,123378787151399958,4313871021753084020,484986956330644320,231281690254211527,-788035419968530567
-266262937631881148,-1630229587164086350,-9137036168156595470,3575694866055127253,-5283011611531067471,-5014627593450767720
-264519121623606417,966067567430037498,-4615575698508618335,1433393829724383645,-6739959707791598779,3294074907209583622
-254088699629065171,-4110354420726924665,3353902017498793780,5274322067107287523,1485652648052127324,-2711301039947937868
-253149055249888078,-5637143900506554933,6678691743269420670,-993224631915984347,7395435905985567130,5250363310227021277
-241724866433160984,-2323511129839590090,-6761163882540291832,5843362068320522769,-6859363289291329827,4909630283317268181
-240359174314633445,3162261384765351942,-5676280017759875198,-6312384811410586459,-7387185690512762935,-6397413461412629080
-229081393244987789,6237433897543964784,5250363310227021277,-7126520323752764957,2220561310072186802,-9128652074338368262
-205193648629294862,2727743992157210358,-2148899391355011268,5929055844564382383,-7002558676365724983,7516228655554309785
-197504840924463488,4695698299220703541,7906867252266782644,-6308850935767965758,4312678980890750477,-6728844082024523434
-170687954910264210,8541347773340490171,-9157338616628196758,-2167839778474325326,-4386371945374980231,1012456848389051365
-169274570747753943,6049739262059615567,-8189315446782327370,-7732246497578572511,2642993575444549134,-3581194288660477595
-158184760257182670,6876740810766966100,6678691743269420670,216869981229779312,4911701623098526999,-3751249597609107201
-156577302871365261,123378787151399958,-5082274522455747241,-389749390447363927,-2220859822082318562,231281690254211527
-145625979744144572,-8722526817358894474,7004101889471761341,833256912680066502,-6324550271415246022,3582716808949240433
-133139342397538859,123378787151399958,-8254222281357012124,4313871021753084020,4563006651994272837,-5843518165523212471
-115909536143817330,4877833951599818487,-518690781085251687,-4977928818612291634,2301338403202434417,-1254906787526072320
-115892576593938933,-3248233692182971167,215332765550420709,-8257579276626076787,-945863510619496974,984451487666392184
-96719740408441346,764116021156146784,400125073514833994,2927476152522512441,1990052153136096105,5037221949349729844
-92787874211637246,-4338308747999225618,1929674614667189969,4877833951599818487,1128840733277618400,5156657166068502754
-91139000311163410,6424668376409530281,-4875060556471576861,5410293063635507608,2788367348502337122,6743199836219189414
-89955207814154444,-1111518890369033396,3142843830268077617,-5204755921272353160,5589042240234624581,-1453783314552286835
-88303961787201909,5032631648793129465,3616722904601574426,-7564569805639737618,-4475938295812802739,-3405516291669853723
-86767468210285959,-3663415946827459961,5779887740609126631,6341647533150019811,123378787151399958,-5037827401452845772
-78667914647336721,2372438485070148864,-5000193502203199335,-3363563881552061188,-2123288010168989418,-78066964941874046
-78422372027822130,123378787151399958,-2323511129839590090,4313871021753084020,-8968101771604200516,231281690254211527
-78066964941874046,-4831310174172854034,-5850390492300666299,-4562218760600603086,-2041630887686751489,374674704202038318
-74919696966767903,-5411404485622449820,-1753606726398516179,2633209697262372913,-7809508238092432842,-7639185658532886960
-74366709451305894,-4844663695104994694,-5689187996536546877,335910242745901755,4546206336477094824,8676570915361993722
-72844094766108869,-5843518165523212471,-5794047401651735687,8074780316213343498,4563006651994272837,4815632823882298534
-70211258489242437,6341647533150019811,4161491675236615151,5779887740609126631,231281690254211527,1019706997674210703
-57452526663870593,3705075652854270482,-6121430502305136434,-5973686110278905367,-3267081294086663175,288653248451617914
-55755961199248325,7906867252266782644,-6514535768080218883,-6545872007932025533,-7448252416950961815,-2090760089450762391
-48842168049882829,-8340365043226490059,-2323511129839590090,-5082274522455747241,-8968101771604200516,-7009536306337650657
-48321713734223478,966067567430037498,-6739959707791598779,3294074907209583622,-5997769775112032630,-4615575698508618335
-44082375822273498,-2703878216681968882,-2554512494756911972,6042459843569845586,6519443272707698315,8926889915100214784
-43795168179752761,-1536771179525677307,5162508842577612756,-5628343274127925011,8402348887626635381,-8204817396973648779
-42126282997118624,1061238072586805321,-321691855821364131,-2309481887656981309,4563006651994272837,-5843518165523212471
-39485845307123560,817467807875770568,-2797708685347481851,5787934590133549357,6535950170823528902,335910242745901755
-36844712915106340,-454649054276160610,8095004770374551394,-6499865726739947794,-7638840925036528150,809601605585939618
-33740349536513960,-6347212504547574224,4904775878165401439,6195056361889291497,-2548446404469756145,-8819557474068526071
-23817016428727099,2417383163258637695,-1291869519847635026,7077639154797499584,5761988486867612282,638282658987724754
-21036008762564671,8926889915100214784,6519443272707698315,-4765711818183276269,-8681175158863587641,3273084325487543386
-14569272361926584,8651615486877503655,-3058031327323357308,-4068545238978420047,-4089455027188314262,3205047378909988692
-7527881206365368,-8245663037926520114,-5082274522455747241,123378787151399958,1115750778137998115,-1138633255366005559
-6457517220721978,484986956330644320,-5843518165523212471,-4386371945374980231,-7009536306337650657,4563006651994272837
-5924996404988010,7400903238402587728,7529823674661315431,-2797708685347481851,4920704891238922872,-387651900461462767
-2871288807409592,381577463519666187,6437568358552101410,-5410531116380081703,4419562057180692966,5156657166068502754
-1523691178084871,8120046881003900118,-7002558676365724983,-3499919498720038879,5929055844564382383,-8194774279664546436
-1038011342017850,123378787151399958,4563006651994272837,-1068603220639552685,4061646345741687197,-5082274522455747241
1984587708208773,4563006651994272837,2709926970543371965,-3405516291669853723,1577045425286888616,-8381230866408697127
5268351851132250,5299613310913826266,-7684863035595645318,4307023751244532288,-4485188959476061019,3218993154926038233
9178250635927683,-3367778232969996503,-6467708104873171151,-2879657397552025078,-8239286201029609369,4774970687540378081
10247031220756478,-6564402465035266866,8482750322470893687,-6115752106105570167,-2141497471886086313,6009447229221815725
18738895644634365,8869575677747285539,123378787151399958,-9105040345021932755,-1425776303341065806,-6859363289291329827
18930987176089166,-541666025693385823,8428597553954921991,-6778286518036232293,2736373711035411385,5384282624557636856
30461094217357731,-8259953995965151136,6006800146436649545,4372031182493802582,-5086435085468197402,-1596335233529956315
31349081826574004,7986490214699943896,-4187268503708157132,-456574518348806233,-3697359635590244386,2841458704671711663
33271019004198538,-8968101771604200516,-5037827401452845772,-7009536306337650657,-6810702648836067504,1790561775815571583
34557439830244258,-504935756748713175,6258766779968998934,-5345231991504930502,-6016433871633244814,6569723785655740276
39554158227241538,484986956330644320,4313871021753084020,-8968101771604200516,-6761163882540291832,231281690254211527
49177526672934036,4788854083489560153,2930191803881821526,-5602127731550819348,1649752043999819668,-8757701761088346244
54211792749134075,-6570327055377820618,638282658987724754,-3751249597609107201,6678691743269420670,-2382583983070627054
54678605145828343,-8068727428160395745,2220561310072186802,5258604889412591249,638282658987724754,-3745582971859460684
65053321054180411,-8984665034930053829,7498047411414226273,-3555513869558669392,-2967429522197137387,-4600611344822394376
80435662809978246,-2747266787901704910,-3302834510061927448,-2323511129839590090,-5843518165523212471,-3699283667575074041
84318068629167514,-7169261479876586557,8386493184609384928,539980615899429566,5719793245136119929,4546206336477094824
90383487344892230,2244894675266276573,6947862790919978120,-4831310174172854034,-7646922141533719881,-5850390492300666299
91241469839881699,-7350631483047993309,5847540986736720765,484986956330644320,-7508055250504867652,-2323511129839590090
98528655405030624,123378787151399958,-5082274522455747241,5779887740609126631,-8254222281357012124,6341647533150019811
119886322445874454,7277161137091492767,4702453495211185350,4633013345375349272,2267321579404324900,-5602127731550819348
123378787151399958,5779887740609126631,4313871021753084020,-5082274522455747241,1115750778137998115,6341647533150019811
127799031949294618,4579557799493615039,4675505028897335428,-5573840044320724169,-3666646454167334466,357449794379078687
139485217095648183,5745373608367143062,-411378842607264055,3134511142783292503,-14569272361926584,-8723568727518869245
141806940259458424,7906867252266782644,4631867115963052211,3980405883168341377,-8189315446782327370,-2090760089450762391
153466256338950062,-8968101771604200516,-2323511129839590090,4313871021753084020,-6761163882540291832,-2167839778474325326
156889606517612871,7926736692763443624,-8717945432162716060,6892866957050839435,-3872763991286728274,-1342820011354825290
161784308223385549,123378787151399958,-559964548932224920,4815632823882298534,-2587745393898245957,-5082274522455747241
162771765556771108,-6739959707791598779,-4615575698508618335,1515492713000932747,-5953227649059336919,-3850335246895770347
163780025692404854,7540764978459875963,7253370880729538418,3035329611795434601,-4187268503708157132,-456574518348806233
167668355036921406,809601605585939618,-8885776096632729273,6153710684104095269,-3675009040647936899,-6133746337603876146
171877380813632915,400125073514833994,2927476152522512441,764116021156146784,5037221949349729844,734632752661830332
174707786647990372,1356221992133852808,2608740049979127115,5211673327552264703,-4673235524420943843,-9033211547111606164
179286456725721055,1266958185239582088,-1868297195590431285,-1024046541613287684,-3810375613673461625,4849766494522371290
186710613029854965,7071371416976898441,6384824828701919724,3575694866055127253,-9137036168156595470,-1630229587164086350
190366396794861214,-504935756748713175,6569723785655740276,5232169374213306041,-7399665664688732365,-6016433871633244814
201515581783532281,-9128652074338368262,-993224631915984347,-434149774629603391,-9089854794058353436,-8068727428160395745
204997192300542382,-6761163882540291832,-2800563841840387504,6162786478796754684,-1255189867397298842,8386493184609384928
207910079054861295,-5500597021296520708,-6792965795755857419,-7004749589391210034,4338940510328721138,2573252627510191315
215332765550420709,-4864344772765973009,-8858741052589364245,-1249436522568155938,-8257579276626076787,8233465999590288609
216869981229779312,8378863480597222815,4306804750094230211,-9073210245497295284,6678691743269420670,-3883591366197282127
223316996491584050,4945121243335041737,2388097612905924826,2314077149264083254,5135371516547401748,-5014627593450767720
230807360572081472,4915137112517573184,6023609667389715259,3067875254349597654,3151804887212279872,-1006791494035379303
231281690254211527,123378787151399958,-8968101771604200516,4313871021753084020,-5082274522455747241,-5255285107284514595
240943776326872028,4313871021753084020,231281690254211527,-8254222281357012124,6044362651232258738,123378787151399958
245828856632598563,-9086955082453789880,7421641564256558176,5395868751435718725,1058260959930395162,8836508987743809103
270443693434886127,6157037646878010131,-2405892683303291957,484986956330644320,-5636731245639685654,-5088157426675091741
279771472506428952,4877833951599818487,5442191984600038712,5619251370090681244,7168347449326627154,-518690781085251687
286115624311598644,521382866757596943,-5973686110278905367,638282658987724754,6428429126612898364,7351002593233940239
288653248451617914,5831479026588423198,-601952361752157430,8353614127518545485,-3697359635590244386,8596997246990922861
300937643051923212,896159636285333275,4981361987119307017,8748370453256790422,7963184191158282052,-1557461511205521728
307952468886079288,3980405883168341377,-6940659689413147290,-8189315446782327370,-7442296890640709658,-799315203186826480
310515487419366995,9054050762437897017,123378787151399958,6341647533150019811,5779887740609126631,6044362651232258738
319340024738595907,-927862226557602150,-5000193502203199335,-2587745393898245957,-6697357763177451167,4667058261084775379
321193326651975856,4629488036162962359,123378787151399958,-7726397374158219907,-5799839529845993396,-2587745393898245957
335910242745901755,-3751398885033121551,7400903238402587728,-6851896696719147400,-7908990633460844158,3367026768872537336
348632682812866328,7775857588929395558,3720742491238027703,-4309525417316029305,-4503975842879662368,1403599387299754918
357449794379078687,4579557799493615039,127799031949294618,-6859363289291329827,6104598399077154797,123378787151399958
358192030955601318,123378787151399958,-462708537764773317,2639926854188906104,-5082274522455747241,-8968101771604200516
362899217568283146,5849490334294127641,-78066964941874046,-6074646493203713780,8620166073102656574,-5839185923562195912
363303724138208407,-4126288159365354498,1981046186743381313,8494390949377713372,-292870452169977398,-6308850935767965758
363798057559041921,-5808672937983623398,2468005329717107277,-2237790708081130271,-1556169727291354289,-2477364558321255827
365571143597993923,5092635400707338872,638282658987724754,2220561310072186802,-8068727428160395745,5258604889412591249
372531153711028286,4783081874753928396,1971653634364577968,-7009536306337650657,2639926854188906104,1862503310075246782
372648779227126668,2415534163825594672,-6308850935767965758,4422997595777504091,7915650190943924834,-6765871608738223618
374352050712569304,-5037827401452845772,-8968101771604200516,-2323511129839590090,-5082274522455747241,4546206336477094824
374674704202038318,-5850390492300666299,-4831310174172854034,2317969739828155334,2244894675266276573,-78066964941874046
378386436485699053,123378787151399958,2639926854188906104,-7009536306337650657,-5843518165523212471,-8254222281357012124
379773866860040428,-1101361754763388054,7508152369854945139,1805849336099641652,2393972361498749268,-9192549002213406534
381577463519666187,6437568358552101410,4419562057180692966,-5410531116380081703,7851022564818849560,3375733407275108717
384967563509172020,1540456027678548167,6097677219931837830,1487738553913510703,-2144625344076628986,5843350704442714396
385212706171385893,4463025528374352465,-4374331682165863764,5304344058087060692,2448026894306402386,4119190424078847945
393734797767236089,-5011709367955107239,2870099478920706993,-6468782714472551646,-282629989972409543,5847540986736720765
400125073514833994,764116021156146784,6463551093741815202,2927476152522512441,-8412113620940365599,5037221949349729844
408283689595887456,4575580212020245658,-9071883412530082330,-3850335246895770347,-6739959707791598779,3035329611795434601
408569329455206654,2495913984359439198,2623290164732957912,6304895356046683527,-1173087925894083974,-6810247170272691501
409265364477466508,-908052164352446106,8074780316213343498,-1068603220639552685,8254285966695461849,6943483335823457240
428486625959995206,1328618437884612347,6042459843569845586,-8258529658421542282,2093656054622337275,-1419188045265393093
430255078684584595,4911701623098526999,8339561640071198727,491373795166252904,6678691743269420670,216869981229779312
444378495316508239,2220561310072186802,-3745582971859460684,638282658987724754,3075810310719170278,9208127165664287660
457505998997890101,4815632823882298534,-1663441888197894674,7065704533945771463,8386493184609384928,-6761163882540291832
459008865413659388,-450825503558460924,123378787151399958,-7009536306337650657,-3699283667575074041,-2323511129839590090
464601875539492971,-5078536505040226358,5658615529969625284,-6157984812065160219,123378787151399958,4313871021753084020
476793294516827044,-1101361754763388054,3149164017776669829,8402348887626635381,-7673844339521298105,3142843830268077617
484986956330644320,-7805090055463938263,-8254222281357012124,-7009536306337650657,-2323511129839590090,4313871021753084020
489290927107045539,6377566860234930618,6847460841437230342,5238119115012015307,9209629151177723638,-3951274083288934897
490726311396224966,-8254222281357012124,-9105040345021932755,1496653703915349161,123378787151399958,-7009536306337650657
491373795166252904,-8158171393641147845,-2382583983070627054,-3161714324304758767,-3751249597609107201,430255078684584595
505090987429665116,9217155070834564627,4089568303716665454,-6739959707791598779,-9071883412530082330,-3395906801262755897
511891900317865118,-7492067511846042603,-4084394822880420062,-8689798332822398451,2858969450431709251,5714874452041944640
514858832555251637,-2097075598039554565,2607211459879791691,1873952032843878490,-3020916840917845519,5263606973029607223
515531013045220470,-724699218170106849,-8068727428160395745,5258604889412591249,2220561310072186802,-8123434787655959885
